"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"08/01/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"08/07/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"08/13/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"08/19/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"08/25/2012","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/31/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"09/06/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"09/12/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"09/18/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"09/24/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"09/30/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"10/06/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"10/12/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"10/18/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"10/24/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"10/30/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"11/05/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"11/11/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"11/17/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"11/23/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"11/29/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"12/05/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"12/11/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"12/17/2012","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"12/23/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"12/29/2012","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"01/04/2013","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"01/10/2013","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"01/16/2013","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"01/22/2013","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"02/03/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/09/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/15/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/21/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/27/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/05/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/17/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/29/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/10/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/16/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/22/2013","AQS","420630005","1","0.009","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.009"
"04/28/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/04/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/10/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/16/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/22/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/28/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/03/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/09/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/15/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/21/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/27/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/03/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/09/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/15/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/21/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/27/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/02/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/08/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/14/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/20/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/26/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/01/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/07/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/19/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/25/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/01/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/07/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/13/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/19/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/25/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/31/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"11/06/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"11/12/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"11/18/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"11/24/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"11/30/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"12/06/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"12/12/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"12/18/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"12/24/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"12/30/2013","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"01/05/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"01/11/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"01/17/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"01/23/2014","AQS","420630005","1","0.011","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.011"
"01/29/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/04/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/10/2014","AQS","420630005","1","0.012","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.012"
"02/16/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"02/22/2014","AQS","420630005","1","0.015","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.015"
"02/28/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/06/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/12/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/18/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/24/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"03/30/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/05/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/11/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/17/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/23/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"04/29/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/05/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/11/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/23/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"05/29/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/04/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/10/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/16/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/22/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"06/28/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/04/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/10/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/16/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/22/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"07/28/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/03/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/09/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/15/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/21/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"08/27/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/02/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/08/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/14/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/20/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"09/26/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/02/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/08/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/14/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
"10/20/2014","AQS","420630005","1","0.01","ug/m3 LC",".","Shelocta","1","100.0000","14129","Lead (TSP) LC","26860","Indiana, PA","42","Pennsylvania","063","Indiana","40.652511","-79.292769",".","0.01"
